timestamp,ev_user_id,device_id,role,location,geo_coordinates,charger_id,session_duration,power_usage,behavior_context,risk_score,access_granted
2025-06-30T02:38:13.097083,attacker_3396,unknown_device,user,foreign,"52.44962,-1.26841",CHG-057,7.03,4.69,anomalous,0.9,False
2025-06-12T15:51:13.097083,attacker_3397,spoofed_device,admin,foreign,"51.60484,-1.61275",CHG-073,8.89,9.16,anomalous,0.9,False
2025-06-17T09:44:13.097083,attacker_3398,spoofed_device,admin,foreign,"52.26085,-1.31178",CHG-019,1.22,7.37,anomalous,0.9,False
2025-07-23T03:02:13.097083,attacker_3399,unknown_device,user,foreign,"51.71746,-1.10147",CHG-004,12.32,0.66,anomalous,0.9,False
2025-07-14T23:59:13.097083,attacker_3400,spoofed_device,fleet,foreign,"53.41239,-1.19603",CHG-017,2.43,2.15,anomalous,0.9,False
2025-06-19T10:08:13.097083,attacker_3401,spoofed_device,user,foreign,"51.43819,-0.13492",CHG-095,10.7,1.6,anomalous,0.9,False
2025-07-28T20:51:13.097083,attacker_3402,unknown_device,admin,foreign,"53.31667,-1.08913",CHG-046,9.45,8.47,anomalous,0.9,False
2025-07-22T04:10:13.097083,attacker_3403,spoofed_device,user,foreign,"52.40361,-1.63126",CHG-094,3.25,2.42,anomalous,0.9,False
2025-07-13T07:01:13.097083,attacker_3404,spoofed_device,admin,foreign,"52.90803,-0.01329",CHG-093,18.32,1.2,anomalous,0.9,False
2025-06-13T18:08:13.097083,attacker_3405,unknown_device,fleet,foreign,"52.53421,-1.48360",CHG-036,16.58,2.97,anomalous,0.9,False
2025-07-16T02:58:13.097083,attacker_3406,unknown_device,admin,foreign,"53.45333,-1.49491",CHG-058,11.1,1.45,anomalous,0.9,False
2025-07-14T22:28:13.097083,attacker_3407,spoofed_device,admin,foreign,"51.96029,-0.19307",CHG-086,8.23,1.68,anomalous,0.9,False
2025-06-04T12:15:13.097083,attacker_3408,unknown_device,user,foreign,"53.48603,-1.35860",CHG-053,10.08,0.87,anomalous,0.9,False
2025-06-08T11:15:13.097083,attacker_3409,unknown_device,admin,foreign,"52.17065,-0.20941",CHG-085,12.91,6.72,anomalous,0.9,False
2025-07-31T22:37:13.097083,attacker_3410,spoofed_device,admin,foreign,"51.68056,-0.24470",CHG-062,1.68,6.16,anomalous,0.9,False
2025-07-29T16:14:13.097083,attacker_3411,unknown_device,fleet,foreign,"53.28489,-1.59052",CHG-087,1.83,5.57,anomalous,0.9,False
2025-08-07T12:21:13.097083,attacker_3412,unknown_device,user,foreign,"51.37699,-1.73351",CHG-065,1.22,4.83,anomalous,0.9,False
2025-07-16T04:34:13.097083,attacker_3413,spoofed_device,admin,foreign,"52.17110,-1.18315",CHG-039,17.35,3.97,anomalous,0.9,False
2025-08-08T16:51:13.097083,attacker_3414,unknown_device,user,foreign,"51.36605,-1.70546",CHG-053,9.29,6.33,anomalous,0.9,False
2025-07-11T13:46:13.097083,attacker_3415,unknown_device,fleet,foreign,"52.96039,-1.08766",CHG-082,16.28,5.75,anomalous,0.9,False
2025-07-28T21:43:13.097083,attacker_3416,unknown_device,fleet,foreign,"52.90498,-1.69878",CHG-040,14.28,5.17,anomalous,0.9,False
2025-06-05T00:27:13.097083,attacker_3417,spoofed_device,user,foreign,"52.32717,-0.86638",CHG-071,6.1,7.21,anomalous,0.9,False
2025-08-01T22:04:13.097083,attacker_3418,spoofed_device,fleet,foreign,"52.67512,-1.79668",CHG-088,12.8,6.43,anomalous,0.9,False
2025-06-04T21:15:13.097083,attacker_3419,spoofed_device,fleet,foreign,"53.33425,-1.34106",CHG-094,19.44,4.41,anomalous,0.9,False
2025-08-04T03:45:13.097083,attacker_3420,spoofed_device,admin,foreign,"53.24608,-0.49273",CHG-007,19.11,2.77,anomalous,0.9,False
2025-07-21T08:09:13.097083,attacker_3421,unknown_device,admin,foreign,"52.96851,-1.11792",CHG-025,6.84,1.89,anomalous,0.9,False
2025-07-30T20:13:13.097083,attacker_3422,spoofed_device,admin,foreign,"52.78514,-0.41521",CHG-066,19.03,3.35,anomalous,0.9,False
2025-06-28T03:56:13.097083,attacker_3423,spoofed_device,admin,foreign,"51.38832,-0.29846",CHG-020,2.76,6.04,anomalous,0.9,False
2025-07-23T06:48:13.097083,attacker_3424,spoofed_device,fleet,foreign,"52.49323,-1.29687",CHG-014,15.21,8.46,anomalous,0.9,False
2025-06-04T13:51:13.097083,attacker_3425,spoofed_device,admin,foreign,"51.75161,-0.75464",CHG-034,14.3,4.66,anomalous,0.9,False
2025-06-17T16:14:13.097083,attacker_3426,spoofed_device,fleet,foreign,"53.42703,-1.68312",CHG-024,10.07,7.32,anomalous,0.9,False
2025-06-18T14:18:13.097083,attacker_3427,unknown_device,user,foreign,"51.43042,-1.59143",CHG-035,11.82,3.23,anomalous,0.9,False
2025-06-21T08:15:13.097083,attacker_3428,unknown_device,admin,foreign,"51.40757,-1.33957",CHG-076,12.55,7.04,anomalous,0.9,False
2025-07-31T18:15:13.097083,attacker_3429,spoofed_device,admin,foreign,"53.11980,-0.60269",CHG-073,9.52,5.86,anomalous,0.9,False
2025-07-28T01:31:13.097083,attacker_3430,unknown_device,admin,foreign,"51.56936,-0.44297",CHG-086,3.79,1.02,anomalous,0.9,False
2025-07-07T10:48:13.097083,attacker_3431,unknown_device,user,foreign,"52.36786,-0.44328",CHG-069,10.38,0.51,anomalous,0.9,False
2025-06-26T22:12:13.097083,attacker_3432,unknown_device,user,foreign,"52.36415,-0.33406",CHG-072,15.2,3.02,anomalous,0.9,False
2025-07-06T17:51:13.097083,attacker_3433,spoofed_device,admin,foreign,"52.52409,-1.28118",CHG-077,11.13,6.92,anomalous,0.9,False
2025-07-06T05:12:13.097083,attacker_3434,unknown_device,user,foreign,"52.72419,-1.82469",CHG-059,15.51,1.9,anomalous,0.9,False
2025-06-30T08:36:13.097083,attacker_3435,unknown_device,fleet,foreign,"52.42928,-1.44114",CHG-078,11.72,0.57,anomalous,0.9,False
2025-06-19T17:01:13.097083,attacker_3436,spoofed_device,admin,foreign,"53.23627,-1.71172",CHG-017,15.43,8.97,anomalous,0.9,False
2025-07-21T09:07:13.097083,attacker_3437,spoofed_device,admin,foreign,"51.95459,-1.07977",CHG-008,19.65,7.32,anomalous,0.9,False
2025-06-17T09:55:13.097083,attacker_3438,unknown_device,fleet,foreign,"53.45961,-1.62741",CHG-058,11.41,0.62,anomalous,0.9,False
2025-06-13T00:57:13.097083,attacker_3439,spoofed_device,user,foreign,"52.27805,-0.20382",CHG-057,4.36,1.25,anomalous,0.9,False
2025-06-07T12:50:13.097083,attacker_3440,spoofed_device,user,foreign,"53.28503,-0.57788",CHG-008,7.36,5.2,anomalous,0.9,False
2025-08-06T21:20:13.097083,attacker_3441,spoofed_device,user,foreign,"52.59123,-0.16062",CHG-006,10.5,7.21,anomalous,0.9,False
2025-07-17T11:31:13.097083,attacker_3442,unknown_device,admin,foreign,"53.34845,-2.15867",CHG-034,3.7,4.37,anomalous,0.9,False
2025-06-07T09:45:13.097083,attacker_3443,unknown_device,user,foreign,"52.90034,-0.46741",CHG-093,14.95,6.96,anomalous,0.9,False
2025-07-24T22:38:13.097083,attacker_3444,unknown_device,user,foreign,"52.18343,-1.77624",CHG-089,8.49,3.52,anomalous,0.9,False
2025-06-29T03:47:13.097083,attacker_3445,spoofed_device,user,foreign,"53.21278,-1.55982",CHG-011,13.94,7.76,anomalous,0.9,False
2025-06-10T12:58:13.097083,attacker_3446,unknown_device,user,foreign,"51.84178,-1.14774",CHG-037,2.55,1.33,anomalous,0.9,False
2025-08-02T23:54:13.097083,attacker_3447,unknown_device,fleet,foreign,"53.18264,-1.86082",CHG-059,17.95,5.34,anomalous,0.9,False
2025-08-08T10:29:13.097083,attacker_3448,spoofed_device,user,foreign,"51.51528,-2.03712",CHG-066,12.1,5.71,anomalous,0.9,False
2025-08-08T09:05:13.097083,attacker_3449,unknown_device,fleet,foreign,"53.27094,-1.89657",CHG-037,7.94,7.53,anomalous,0.9,False
2025-06-06T21:35:13.097083,attacker_3450,spoofed_device,fleet,foreign,"53.26335,-1.45317",CHG-012,3.73,7.42,anomalous,0.9,False
2025-06-30T09:40:13.097083,attacker_3451,spoofed_device,user,foreign,"51.91482,-1.29745",CHG-069,9.16,4.36,anomalous,0.9,False
2025-06-23T20:27:13.097083,attacker_3452,unknown_device,admin,foreign,"52.55292,-0.21889",CHG-080,12.3,9.57,anomalous,0.9,False
2025-06-03T14:49:13.097083,attacker_3453,spoofed_device,user,foreign,"52.97574,-0.23546",CHG-068,9.17,4.0,anomalous,0.9,False
2025-06-20T18:44:13.097083,attacker_3454,spoofed_device,fleet,foreign,"53.42964,-1.36839",CHG-080,3.3,2.91,anomalous,0.9,False
2025-06-24T14:07:13.097083,attacker_3455,spoofed_device,admin,foreign,"51.47582,-0.05312",CHG-098,3.33,7.7,anomalous,0.9,False
2025-08-07T13:56:13.097083,attacker_3456,unknown_device,fleet,foreign,"53.41905,-1.65989",CHG-074,9.62,6.62,anomalous,0.9,False
2025-07-27T10:47:13.097083,attacker_3457,spoofed_device,admin,foreign,"53.45861,-2.09655",CHG-055,2.74,4.26,anomalous,0.9,False
2025-08-07T11:03:13.097083,attacker_3458,unknown_device,user,foreign,"52.51934,-0.79074",CHG-044,8.68,7.54,anomalous,0.9,False
2025-07-08T19:37:13.097083,attacker_3459,unknown_device,fleet,foreign,"52.93550,-1.51691",CHG-016,11.36,7.23,anomalous,0.9,False
2025-08-01T20:21:13.097083,attacker_3460,spoofed_device,user,foreign,"51.86047,-0.41315",CHG-073,14.36,4.52,anomalous,0.9,False
2025-08-06T18:58:13.097083,attacker_3461,unknown_device,user,foreign,"52.37973,-2.24390",CHG-011,5.97,3.63,anomalous,0.9,False
2025-07-20T16:04:13.097083,attacker_3462,unknown_device,user,foreign,"51.89852,-1.05480",CHG-076,3.77,1.65,anomalous,0.9,False
2025-07-20T14:38:13.097083,attacker_3463,spoofed_device,admin,foreign,"52.14681,-1.29113",CHG-085,12.01,0.72,anomalous,0.9,False
2025-06-17T12:10:13.097083,attacker_3464,spoofed_device,admin,foreign,"51.92768,-1.58129",CHG-027,11.89,8.04,anomalous,0.9,False
2025-06-16T19:23:13.097083,attacker_3465,spoofed_device,fleet,foreign,"53.45377,-1.00903",CHG-073,7.64,5.71,anomalous,0.9,False
2025-08-05T12:41:13.097083,attacker_3466,spoofed_device,admin,foreign,"52.44472,-1.34845",CHG-026,1.14,2.57,anomalous,0.9,False
2025-06-15T19:36:13.097083,attacker_3467,unknown_device,admin,foreign,"52.36256,-1.69774",CHG-014,6.02,3.8,anomalous,0.9,False
2025-06-29T06:58:13.097083,attacker_3468,unknown_device,user,foreign,"52.43364,-0.91001",CHG-097,19.17,8.96,anomalous,0.9,False
2025-08-03T02:05:13.097083,attacker_3469,unknown_device,user,foreign,"51.93774,-1.70555",CHG-033,4.59,6.28,anomalous,0.9,False
2025-07-26T12:42:13.097083,attacker_3470,unknown_device,user,foreign,"52.39550,-2.04851",CHG-001,18.79,7.01,anomalous,0.9,False
2025-07-08T17:16:13.097083,attacker_3471,unknown_device,user,foreign,"52.44002,-1.62274",CHG-092,19.07,2.0,anomalous,0.9,False
2025-06-12T19:53:13.097083,attacker_3472,unknown_device,fleet,foreign,"53.05343,-1.01665",CHG-056,9.2,9.71,anomalous,0.9,False
2025-08-07T01:02:13.097083,attacker_3473,unknown_device,admin,foreign,"51.69458,-1.31870",CHG-099,2.27,6.46,anomalous,0.9,False
2025-07-07T12:44:13.097083,attacker_3474,spoofed_device,user,foreign,"53.06791,-1.86214",CHG-080,15.02,1.41,anomalous,0.9,False
2025-06-19T15:44:13.098079,attacker_3475,unknown_device,admin,foreign,"52.40832,-0.65916",CHG-024,13.8,7.91,anomalous,0.9,False
2025-07-07T13:32:13.098079,attacker_3476,spoofed_device,admin,foreign,"51.30388,-1.75969",CHG-022,12.91,3.87,anomalous,0.9,False
2025-07-15T05:49:13.098079,attacker_3477,unknown_device,user,foreign,"53.21092,-0.27038",CHG-034,11.44,6.21,anomalous,0.9,False
2025-06-07T14:49:13.098079,attacker_3478,spoofed_device,admin,foreign,"51.75621,-1.73823",CHG-043,7.78,9.34,anomalous,0.9,False
2025-06-27T08:53:13.098079,attacker_3479,spoofed_device,fleet,foreign,"52.75881,-0.94815",CHG-074,16.6,9.59,anomalous,0.9,False
2025-06-12T00:37:13.098079,attacker_3480,unknown_device,fleet,foreign,"52.53314,-1.67733",CHG-035,7.51,4.72,anomalous,0.9,False
2025-07-23T06:34:13.098079,attacker_3481,unknown_device,user,foreign,"52.21429,-1.79311",CHG-044,8.33,5.31,anomalous,0.9,False
2025-06-30T04:14:13.098079,attacker_3482,unknown_device,user,foreign,"53.43582,-0.90354",CHG-097,1.84,2.07,anomalous,0.9,False
2025-07-15T23:41:13.098079,attacker_3483,unknown_device,admin,foreign,"52.97744,-2.19276",CHG-030,4.4,5.34,anomalous,0.9,False
2025-06-01T15:07:13.098079,attacker_3484,unknown_device,admin,foreign,"53.30445,-0.36961",CHG-001,2.51,4.12,anomalous,0.9,False
2025-07-11T18:02:13.098079,attacker_3485,unknown_device,fleet,foreign,"53.36408,-1.40065",CHG-073,6.25,6.24,anomalous,0.9,False
2025-06-08T01:13:13.098079,attacker_3486,unknown_device,user,foreign,"52.21592,-1.81019",CHG-050,1.78,2.07,anomalous,0.9,False
2025-06-15T11:46:13.098079,attacker_3487,unknown_device,user,foreign,"52.30178,0.17475",CHG-015,15.58,2.1,anomalous,0.9,False
2025-07-17T10:40:13.098079,attacker_3488,unknown_device,fleet,foreign,"53.04710,-1.67187",CHG-079,9.55,8.07,anomalous,0.9,False
2025-06-26T04:25:13.098079,attacker_3489,spoofed_device,fleet,foreign,"52.69302,-1.75017",CHG-021,3.87,6.55,anomalous,0.9,False
2025-06-27T17:39:13.098079,attacker_3490,unknown_device,admin,foreign,"52.53409,-0.49683",CHG-072,1.59,6.5,anomalous,0.9,False
2025-07-12T08:53:13.098079,attacker_3491,unknown_device,admin,foreign,"51.95529,-1.36485",CHG-016,1.1,1.3,anomalous,0.9,False
2025-07-06T03:49:13.098079,attacker_3492,unknown_device,fleet,foreign,"52.52345,-0.95853",CHG-085,2.9,0.62,anomalous,0.9,False
2025-08-03T23:01:13.098079,attacker_3493,unknown_device,user,foreign,"53.40025,-1.43641",CHG-070,14.17,3.48,anomalous,0.9,False
2025-07-31T20:52:13.098079,attacker_3494,spoofed_device,fleet,foreign,"53.38538,-1.10383",CHG-098,6.07,9.03,anomalous,0.9,False
2025-08-03T13:46:13.098079,attacker_3495,unknown_device,user,foreign,"52.72364,-1.08151",CHG-033,11.93,8.16,anomalous,0.9,False
2025-07-21T14:36:13.098079,attacker_3496,unknown_device,fleet,foreign,"52.68373,-1.38500",CHG-018,2.66,8.01,anomalous,0.9,False
2025-06-20T03:14:13.098079,attacker_3497,unknown_device,admin,foreign,"51.97734,-1.07315",CHG-060,6.8,1.19,anomalous,0.9,False
2025-06-13T14:27:13.098079,attacker_3498,spoofed_device,fleet,foreign,"53.49605,-1.85321",CHG-013,10.09,5.38,anomalous,0.9,False
2025-06-27T10:22:13.098079,attacker_3499,unknown_device,fleet,foreign,"52.60075,-1.63443",CHG-002,17.82,9.3,anomalous,0.9,False
2025-06-14T11:30:13.098079,attacker_3500,unknown_device,admin,foreign,"51.32356,-0.89041",CHG-027,7.33,3.22,anomalous,0.9,False
2025-07-17T10:48:13.098079,attacker_3501,unknown_device,admin,foreign,"51.49015,-0.93505",CHG-097,8.11,4.72,anomalous,0.9,False
2025-08-03T01:44:13.098079,attacker_3502,unknown_device,admin,foreign,"53.45342,-1.20142",CHG-037,16.38,9.88,anomalous,0.9,False
2025-07-30T01:24:13.098079,attacker_3503,spoofed_device,user,foreign,"52.52806,-1.22398",CHG-094,8.81,7.2,anomalous,0.9,False
2025-07-16T17:30:13.098079,attacker_3504,spoofed_device,fleet,foreign,"52.85409,-1.38023",CHG-030,6.21,6.95,anomalous,0.9,False
2025-07-16T04:17:13.098079,attacker_3505,unknown_device,user,foreign,"52.57252,-1.31775",CHG-009,2.41,4.47,anomalous,0.9,False
2025-07-13T15:21:13.098079,attacker_3506,spoofed_device,admin,foreign,"52.96259,-1.06507",CHG-016,3.36,2.04,anomalous,0.9,False
2025-07-20T14:31:13.098079,attacker_3507,unknown_device,user,foreign,"51.74122,-1.75965",CHG-036,6.87,2.04,anomalous,0.9,False
2025-06-02T13:20:13.098079,attacker_3508,unknown_device,admin,foreign,"51.57315,-1.96282",CHG-070,6.31,6.73,anomalous,0.9,False
2025-07-24T13:19:13.098079,attacker_3509,spoofed_device,fleet,foreign,"52.91560,-1.34266",CHG-003,7.46,6.59,anomalous,0.9,False
2025-06-28T18:07:13.098079,attacker_3510,spoofed_device,fleet,foreign,"53.38217,-1.27570",CHG-055,17.42,6.58,anomalous,0.9,False
2025-06-12T01:10:13.098079,attacker_3511,spoofed_device,fleet,foreign,"52.68745,-1.17920",CHG-025,19.37,8.31,anomalous,0.9,False
2025-07-14T09:36:13.098079,attacker_3512,unknown_device,user,foreign,"52.45699,-0.79764",CHG-043,13.08,6.97,anomalous,0.9,False
2025-07-27T01:00:13.098079,attacker_3513,unknown_device,admin,foreign,"53.08698,-0.82648",CHG-049,3.82,8.52,anomalous,0.9,False
2025-07-14T00:49:13.098079,attacker_3514,unknown_device,fleet,foreign,"52.93581,-1.86363",CHG-041,19.05,7.62,anomalous,0.9,False
2025-06-27T19:10:13.098079,attacker_3515,spoofed_device,fleet,foreign,"53.21733,-1.73007",CHG-081,13.16,1.54,anomalous,0.9,False
2025-07-21T08:17:13.098079,attacker_3516,unknown_device,user,foreign,"51.47025,-0.84699",CHG-082,19.04,0.56,anomalous,0.9,False
2025-08-07T19:15:13.098079,attacker_3517,unknown_device,fleet,foreign,"52.65506,-1.01768",CHG-028,8.05,3.05,anomalous,0.9,False
2025-07-10T09:38:13.098079,attacker_3518,unknown_device,fleet,foreign,"52.80057,-0.94372",CHG-045,9.62,7.31,anomalous,0.9,False
2025-07-22T02:22:13.098079,attacker_3519,spoofed_device,fleet,foreign,"52.42181,-1.87088",CHG-037,2.52,6.01,anomalous,0.9,False
2025-07-01T20:37:13.098079,attacker_3520,spoofed_device,user,foreign,"52.12966,-2.21469",CHG-007,15.61,9.38,anomalous,0.9,False
2025-07-31T18:02:13.098079,attacker_3521,unknown_device,user,foreign,"53.36922,-1.13005",CHG-083,9.94,4.01,anomalous,0.9,False
2025-07-07T02:48:13.098079,attacker_3522,unknown_device,user,foreign,"52.98400,-1.03630",CHG-064,2.93,6.67,anomalous,0.9,False
2025-07-03T09:59:13.098079,attacker_3523,spoofed_device,fleet,foreign,"52.59763,-1.29177",CHG-068,2.07,1.61,anomalous,0.9,False
2025-07-15T16:30:13.098079,attacker_3524,unknown_device,admin,foreign,"52.92531,-1.66846",CHG-013,4.1,5.71,anomalous,0.9,False
2025-07-21T10:40:13.098079,attacker_3525,unknown_device,fleet,foreign,"52.75807,-1.06476",CHG-004,17.03,9.99,anomalous,0.9,False
2025-07-25T05:07:13.098079,attacker_3526,unknown_device,user,foreign,"53.05557,-1.41919",CHG-009,8.55,4.74,anomalous,0.9,False
2025-07-11T04:08:13.098079,attacker_3527,unknown_device,admin,foreign,"51.75325,-1.25479",CHG-006,1.56,8.02,anomalous,0.9,False
2025-06-28T01:56:13.098079,attacker_3528,spoofed_device,user,foreign,"52.89746,-1.44169",CHG-004,15.27,2.45,anomalous,0.9,False
2025-07-04T14:44:13.098079,attacker_3529,spoofed_device,user,foreign,"51.75080,-1.48731",CHG-068,7.87,9.35,anomalous,0.9,False
2025-07-31T00:13:13.098079,attacker_3530,spoofed_device,fleet,foreign,"52.51679,-0.93726",CHG-016,11.57,7.79,anomalous,0.9,False
2025-06-10T18:02:13.098079,attacker_3531,spoofed_device,user,foreign,"52.35816,-0.90049",CHG-047,16.7,5.51,anomalous,0.9,False
2025-08-04T04:28:13.098079,attacker_3532,spoofed_device,admin,foreign,"51.86182,-0.30547",CHG-055,9.81,4.83,anomalous,0.9,False
2025-07-16T02:05:13.098079,attacker_3533,spoofed_device,fleet,foreign,"53.44149,-1.70603",CHG-012,4.04,9.12,anomalous,0.9,False
2025-06-30T11:35:13.098079,attacker_3534,spoofed_device,user,foreign,"52.35969,-0.10201",CHG-031,2.56,5.28,anomalous,0.9,False
2025-06-17T21:21:13.098079,attacker_3535,spoofed_device,user,foreign,"52.41651,-0.89346",CHG-054,13.18,8.99,anomalous,0.9,False
2025-07-20T14:44:13.098079,attacker_3536,spoofed_device,fleet,foreign,"52.70608,-0.95777",CHG-052,2.59,8.89,anomalous,0.9,False
2025-06-20T18:47:13.098079,attacker_3537,unknown_device,admin,foreign,"51.79934,-0.70735",CHG-076,17.45,5.87,anomalous,0.9,False
2025-07-09T06:49:13.098079,attacker_3538,spoofed_device,admin,foreign,"51.78482,-1.18271",CHG-076,6.17,4.81,anomalous,0.9,False
2025-06-13T16:25:13.098079,attacker_3539,unknown_device,admin,foreign,"53.16332,-1.40876",CHG-054,1.58,2.6,anomalous,0.9,False
2025-07-03T05:01:13.098079,attacker_3540,spoofed_device,user,foreign,"51.64291,-2.19286",CHG-020,16.3,3.35,anomalous,0.9,False
2025-07-16T01:08:13.098079,attacker_3541,unknown_device,admin,foreign,"53.43433,-0.75169",CHG-077,8.23,4.93,anomalous,0.9,False
2025-07-09T02:45:13.098079,attacker_3542,unknown_device,user,foreign,"51.75906,-1.14351",CHG-064,13.15,3.65,anomalous,0.9,False
2025-08-02T18:46:13.098079,attacker_3543,unknown_device,fleet,foreign,"52.81304,-1.26326",CHG-026,7.31,3.51,anomalous,0.9,False
2025-07-17T18:12:13.098079,attacker_3544,spoofed_device,fleet,foreign,"52.51081,-1.58855",CHG-020,6.86,8.93,anomalous,0.9,False
2025-07-13T05:31:13.098079,attacker_3545,unknown_device,admin,foreign,"52.04253,0.14530",CHG-017,9.19,3.86,anomalous,0.9,False
2025-07-21T22:23:13.098079,attacker_3546,spoofed_device,fleet,foreign,"53.02588,-1.74146",CHG-072,12.38,4.57,anomalous,0.9,False
2025-06-09T12:00:13.098079,attacker_3547,unknown_device,fleet,foreign,"52.61100,-0.90527",CHG-037,13.15,2.66,anomalous,0.9,False
2025-06-19T02:38:13.098079,attacker_3548,spoofed_device,admin,foreign,"52.94898,-0.46333",CHG-033,11.59,2.29,anomalous,0.9,False
2025-06-09T05:39:13.098079,attacker_3549,unknown_device,fleet,foreign,"52.92945,-1.57780",CHG-052,13.47,1.37,anomalous,0.9,False
2025-06-09T16:30:13.098079,attacker_3550,unknown_device,admin,foreign,"52.05551,-1.86671",CHG-091,4.91,2.05,anomalous,0.9,False
2025-08-08T18:05:13.098079,attacker_3551,unknown_device,user,foreign,"52.12538,-1.73256",CHG-050,6.06,3.83,anomalous,0.9,False
2025-06-16T23:25:13.098079,attacker_3552,spoofed_device,user,foreign,"52.62216,-0.89569",CHG-037,3.56,4.61,anomalous,0.9,False
2025-06-13T14:09:13.098079,attacker_3553,spoofed_device,fleet,foreign,"52.98132,-0.96894",CHG-023,7.79,1.63,anomalous,0.9,False
2025-08-05T17:15:13.098079,attacker_3554,unknown_device,fleet,foreign,"52.46956,-1.63192",CHG-073,2.12,7.87,anomalous,0.9,False
2025-07-13T01:52:13.098079,attacker_3555,unknown_device,user,foreign,"53.29527,-2.05736",CHG-098,18.79,0.76,anomalous,0.9,False
2025-08-05T05:39:13.098079,attacker_3556,unknown_device,fleet,foreign,"52.53168,-1.42958",CHG-031,18.2,1.33,anomalous,0.9,False
2025-06-19T02:35:13.098079,attacker_3557,unknown_device,fleet,foreign,"52.80638,-1.83010",CHG-082,15.95,8.96,anomalous,0.9,False
2025-06-26T16:14:13.098079,attacker_3558,unknown_device,user,foreign,"51.77932,-2.02411",CHG-059,18.27,5.59,anomalous,0.9,False
2025-06-28T02:06:13.098079,attacker_3559,spoofed_device,admin,foreign,"52.64116,-1.56636",CHG-096,17.25,9.61,anomalous,0.9,False
2025-06-10T13:46:13.098079,attacker_3560,spoofed_device,admin,foreign,"51.39889,-0.81038",CHG-085,5.92,9.84,anomalous,0.9,False
2025-07-19T12:21:13.098079,attacker_3561,unknown_device,user,foreign,"52.50188,-0.84356",CHG-007,4.49,6.58,anomalous,0.9,False
2025-08-09T13:26:13.098079,attacker_3562,unknown_device,user,foreign,"52.53709,-1.78488",CHG-022,5.25,7.7,anomalous,0.9,False
2025-07-27T08:52:13.098079,attacker_3563,spoofed_device,fleet,foreign,"53.00921,-1.22757",CHG-068,9.95,3.08,anomalous,0.9,False
2025-06-11T07:10:13.098079,attacker_3564,unknown_device,admin,foreign,"53.02657,0.10762",CHG-045,14.64,6.43,anomalous,0.9,False
2025-06-20T01:29:13.098079,attacker_3565,unknown_device,user,foreign,"51.84447,-0.16075",CHG-098,9.28,8.02,anomalous,0.9,False
2025-07-21T15:49:13.098079,attacker_3566,spoofed_device,fleet,foreign,"52.88436,-1.68554",CHG-055,16.28,7.07,anomalous,0.9,False
2025-07-22T10:05:13.098079,attacker_3567,unknown_device,fleet,foreign,"52.81645,-1.12261",CHG-045,13.75,0.65,anomalous,0.9,False
2025-07-23T03:55:13.098079,attacker_3568,spoofed_device,fleet,foreign,"52.71737,-1.77543",CHG-099,7.96,5.46,anomalous,0.9,False
2025-06-25T14:57:13.098079,attacker_3569,unknown_device,fleet,foreign,"52.71176,-1.65875",CHG-050,6.86,4.65,anomalous,0.9,False
2025-06-20T17:16:13.098079,attacker_3570,unknown_device,user,foreign,"53.08137,-2.21823",CHG-086,4.38,5.15,anomalous,0.9,False
2025-06-18T22:19:13.098079,attacker_3571,spoofed_device,fleet,foreign,"53.37369,-1.22004",CHG-097,8.32,7.5,anomalous,0.9,False
2025-06-01T16:45:13.098079,attacker_3572,spoofed_device,user,foreign,"51.49828,-0.34690",CHG-057,5.7,9.3,anomalous,0.9,False
2025-07-25T03:23:13.098079,attacker_3573,unknown_device,admin,foreign,"52.95840,-2.03776",CHG-016,6.03,3.3,anomalous,0.9,False
2025-07-05T06:42:13.098079,attacker_3574,unknown_device,user,foreign,"52.27537,-0.98974",CHG-064,15.5,5.57,anomalous,0.9,False
2025-06-03T17:39:13.098079,attacker_3575,spoofed_device,user,foreign,"52.48207,-1.82679",CHG-051,11.12,5.94,anomalous,0.9,False
2025-06-29T13:05:13.099082,attacker_3576,unknown_device,admin,foreign,"52.09775,-0.45489",CHG-069,4.33,2.21,anomalous,0.9,False
2025-06-05T01:36:13.099082,attacker_3577,spoofed_device,fleet,foreign,"52.53788,-1.35458",CHG-037,7.22,1.48,anomalous,0.9,False
2025-08-09T03:34:13.099082,attacker_3578,spoofed_device,fleet,foreign,"52.45889,-1.60688",CHG-005,6.28,7.96,anomalous,0.9,False
2025-07-29T07:47:13.099082,attacker_3579,unknown_device,user,foreign,"53.49554,-1.30988",CHG-094,19.57,6.77,anomalous,0.9,False
2025-08-01T21:10:13.099082,attacker_3580,spoofed_device,admin,foreign,"53.03076,-0.75576",CHG-041,17.0,1.4,anomalous,0.9,False
2025-06-07T06:28:13.099082,attacker_3581,unknown_device,admin,foreign,"53.37181,-1.71943",CHG-094,10.6,6.9,anomalous,0.9,False
2025-07-30T21:38:13.099082,attacker_3582,unknown_device,fleet,foreign,"53.42107,-1.41424",CHG-005,17.31,4.3,anomalous,0.9,False
2025-07-14T15:24:13.099082,attacker_3583,spoofed_device,user,foreign,"53.03966,-2.29343",CHG-085,16.01,4.67,anomalous,0.9,False
2025-07-01T02:35:13.099082,attacker_3584,spoofed_device,user,foreign,"52.80780,-1.68360",CHG-086,1.18,2.8,anomalous,0.9,False
